time,sst_anomaly,oni_colombia_pacific
2020-05-01,0.2793064,0.05826123555501302
2020-06-01,0.2515087,0.24042956034342447
2020-07-01,0.19047356,0.18903477986653647
2020-08-01,0.12512207,0.1092529296875
2020-09-01,0.012163162,0.06507809956868489
2020-10-01,0.057949066,0.1012115478515625
2020-11-01,0.23352242,0.09564654032389323
2020-12-01,-0.0045318604,0.09015846252441406
2021-01-01,0.041484833,0.32105064392089844
2021-02-01,0.92619896,0.5939254760742188
2021-03-01,0.81409264,0.7147687276204427
2021-04-01,0.4040146,0.47652753194173175
2021-05-01,0.21147537,0.2608909606933594
2021-06-01,0.16718292,0.24647839864095053
2021-07-01,0.3607769,0.22899309794108072
2021-08-01,0.15901947,0.27558644612630206
2021-09-01,0.30696297,0.2637933095296224
2021-10-01,0.3253975,0.26216379801432294
2021-11-01,0.15413094,0.10170491536458333
2021-12-01,-0.17441368,3.3060709635416664e-05
2022-01-01,0.020381927,0.03232574462890625
2022-02-01,0.251009,0.3115704854329427
2022-03-01,0.66332054,0.5937620798746744
2022-04-01,0.8669567,0.5873565673828125
2022-05-01,0.23179245,0.3560187021891276
2022-06-01,-0.030693054,0.04517491658528646
2022-07-01,-0.065574646,-0.023189544677734375
2022-08-01,0.026699066,0.08424886067708333
2022-09-01,0.29162216,0.0712140401204427
2022-10-01,-0.10467911,0.03695233662923177
2022-11-01,-0.076086044,-0.10779507954915364
2022-12-01,-0.14262009,-0.002548853556315104
2023-01-01,0.21105957,0.09139442443847656
2023-02-01,0.20574379,0.2555122375488281
2023-03-01,0.34973335,0.4277814229329427
2023-04-01,0.7278671,0.6977341969807943
2023-05-01,1.0156021,0.9885285695393881
2023-06-01,1.2221165,1.2182064056396484
2023-07-01,1.4169006,1.3570295969645183
2023-08-01,1.4320717,1.4072284698486328
2023-09-01,1.3727131,1.3407910664876301
2023-10-01,1.2175884,1.2981058756510417
2023-11-01,1.3040161,1.261077880859375
2023-12-01,1.2616291,1.3198553721110027
2024-01-01,1.3939209,1.2854137420654297
2024-02-01,1.2006912,1.0828628540039062
2024-03-01,0.65397644,0.9096495310465494
2024-04-01,0.8742809,0.7714532216389974
2024-05-01,0.7861023,0.8048756917317709
2024-06-01,0.75424385,0.7201124827067057
2024-07-01,0.6199913,0.6330229441324869
2024-08-01,0.5248337,0.5770015716552734
2024-09-01,0.58617973,0.5830148061116537
2024-10-01,0.638031,0.5645376841227213
2024-11-01,0.4694023,0.4625403086344401
