Model_ID,Model_Name,Ensemble_Type,Score,SMAPE,MAE,RMSE,MADE,MAGE,ODA,Num_Participants
f00e85db60cd65dab6f0ee72809242e9,SectionalMotif,0,22.802299910555455,151.45433716284955,0.4363889179667054,0.5496830388364111,1.0308119006215244,1.0941752285837592,0.8166666666666667,0
28362c97133c066e6d6326addd29843e,VAR,0,22.808883788625298,155.2684268125796,0.4562876214531418,0.5706187744032942,1.2975033857720546,0.8306622162218084,0.7166666666666667,0
6f4a5c6a03d5ce725dd94ebdd671f738,SeasonalityMotif,0,22.870556209733284,191.7640742106251,0.43364519202799234,0.5352092744796619,1.0404733282315692,1.071716197247811,0.7666666666666666,0
28230e607da387218424477dcd06b3d2,WindowRegression,0,22.88760288941867,189.00398778743903,0.4332120980105641,0.5361178803719423,1.039431871314504,1.0669060568634199,0.7666666666666666,0
b0350cd5264620b0e48acf96d60e7fdb,MetricMotif,0,22.891507547519048,176.1968782710752,0.7233564832453782,0.8280203535635803,1.2582039760860109,2.117397269076777,0.7666666666666666,0
e3e50e0eac1c65b08198af663e087c1b,BallTreeRegressionMotif,0,22.911405075449686,167.36068140975016,0.4380849662839291,0.5388308105497341,1.0569963009211045,1.0948368104199515,0.8,0
07b749c1fd14fce111d41f4b5a25d85c,VAR,0,22.930773824731833,155.20922463097557,0.45680038238443704,0.5713776908708087,1.313242398140002,0.8264688369817457,0.7166666666666667,0
7a9b1c0970b6d2dd8568e6abee8c5880,GLS,0,22.95147931691323,171.40537041393904,0.4331378994643028,0.5342667795151594,1.0395132860462373,1.0535110796720428,0.7666666666666666,0
a5a610f1de87449ee38edebe0a0df863,SeasonalityMotif,0,23.01759379664585,146.26933928573712,0.5936322453327654,0.7210764351797898,1.10794433334078,1.1400726366144285,0.7,0
be6d15f3496d66699943384531e7b35b,AverageValueNaive,0,23.031488010740027,167.5586397731332,0.43301746125400553,0.5346427630673124,1.0385810070779244,1.053505756460485,0.7666666666666666,0
385785972bac22029033e70fca1bf6fc,AverageValueNaive,0,23.03337647046205,167.49728127019245,0.4439757745924292,0.5473255175418595,1.0421986653330595,1.1326773673263533,0.7666666666666666,0
6a01a2fb7a55af9cd38add462985061c,SeasonalityMotif,0,23.039733754196817,178.37091997781664,0.43374986220286516,0.5339545315484668,1.0505581604781913,1.1109751050930243,0.7666666666666666,0
8e243733c91199601072a6a324426c4d,Ensemble,1,23.087820778810592,157.32821721155764,0.7805553644591543,0.8830655129355792,1.1119528840518427,2.8083066758601087,0.6333333333333333,0
68b5ad841f921614cbb25464870ae5c8,Ensemble,1,23.087820778810592,157.32821721155764,0.7805553644591543,0.8830655129355792,1.1119528840518427,2.8083066758601087,0.6333333333333333,0
9e58b296beea48b616f01d2e69575b2a,BasicLinearModel,0,23.111776346288273,188.66709584251433,0.4326509739789371,0.5350142026616491,1.0375784331030018,1.0563613202294002,0.7666666666666666,0
465dba1ae400c7a15c76692ae380939e,Cassandra,0,23.12716014934594,140.32321784229075,0.7713182403767582,0.8869387910911568,0.9570871923393692,3.223208178042667,0.7666666666666666,0
0accefc7f3caf3c3d655387bb3aa4a3a,Cassandra,0,23.13695574946194,146.6267711693152,0.713938692481326,0.8628480097095865,1.1494217959368096,1.9363374953609245,0.6333333333333333,0
56363f52a86ff73ae071ef3e310abe86,BallTreeRegressionMotif,0,23.178680021522837,136.69897244494695,0.8618885794764368,0.9800069421719602,1.1090254019588774,2.802406892873062,0.6333333333333333,0
9b2c946f1225e43e9328a9b4e0afc346,AverageValueNaive,0,23.18937552343705,163.82452852524835,0.7491202390619562,0.8876255035389683,1.1975348611314331,2.249791329469825,0.7499999999999999,0
64c006d89febf21e46cee61005ae853e,AverageValueNaive,0,23.18965717768127,163.82452852524835,0.7491202390619562,0.8876255035389683,1.1975348611314331,2.249791329469825,0.7499999999999999,0
be58aa4d0ff517c513eb1834e6922326,SectionalMotif,0,23.190937994918638,164.84739567907303,0.7648370540488979,0.8762513520674275,1.2409515865737621,2.1300373507320436,0.7499999999999999,0
a2cc3adc90c3f140b750815573b9709e,GLS,0,23.217449820263717,150.0324452499077,0.7258477125622007,0.8556770691410884,1.2720009279388766,1.7226348244297867,0.7499999999999999,0
1c61bdd28c76b3949b94c49be3f8fbb4,SeasonalityMotif,0,23.234052828799904,172.59983171560333,0.4368856844181831,0.5388958255439129,1.0429148972471713,1.1101529673666988,0.7833333333333333,0
390fcda6e3a130353d2e6030869ef44c,BallTreeRegressionMotif,0,23.274883848665407,150.46441653447602,0.7207495886215922,0.834865153640053,1.143163428582557,2.918373305198044,0.4,0
2ae851216d7133d87d44b32e6636103d,LastValueNaive,0,23.295966633867536,143.32488493365778,0.7871297518903042,0.9840977474945894,1.5912082662927731,2.0666123278474378,0.5666666666666667,0
552a3f776990633d3c182d5cb53e834c,LastValueNaive,0,23.301693322960766,143.32488493365778,0.7871297518903042,0.9840977474945894,1.5912082662927731,2.0666123278474378,0.5666666666666667,0
0f3ffb45e253fce6c6d2024282a28185,FFT,0,23.338509193645102,158.66836749186035,0.46000298912419,0.5685286500789196,1.0433503533235073,1.171556506574125,0.7666666666666666,0
a35dbed516ef2a04e5062f6e9367186e,ARDL,0,23.369045028306402,173.88377891770963,0.4459629640216833,0.5470010750082783,1.0385979249758608,1.1163839220587304,0.7666666666666666,0
084bff54b0e951ed039d3cd4f11c7b37,ARDL,0,23.400451527724805,187.01865743452703,0.434638083556783,0.5358581266071942,1.0373676703417638,1.052779344263775,0.7666666666666666,0
31c6d7dd650ea2f5f981daec30c7d63a,AverageValueNaive,0,23.416309810380753,152.25598290440814,0.6075120581695103,0.712266907980069,1.0654175557891046,1.950186796802273,0.0,0
00ad0caae4caf64e672aaa9ee016c213,BallTreeRegressionMotif,0,23.496669167830458,182.34651115755577,0.4328965562208939,0.5379502229518647,1.042459081882285,1.0560610770028354,0.7666666666666666,0
c0a92a62447f04d9a59c14d588463d14,DMD,0,23.496767688151177,189.38642780222796,0.4413030284146683,0.5384576648502144,1.0454753574778075,1.0772046820345096,0.7666666666666666,0
7ba47eaec319aeacc7f00f04bcaf7af5,MetricMotif,0,23.516497442090206,161.1931768243221,0.8503970952718205,1.0511587133977094,1.726044898894413,1.7510275080917956,0.7500000000000001,0
0d23b951c25b09bb5412a92d9082961a,Cassandra,0,23.521181961726114,162.03693170615472,0.7385173248418817,0.873909108967769,1.1861353102549577,2.2066653581926796,0.7499999999999999,0
afab0a49c96473acc1b6f4fa18992fd9,FFT,0,23.53519002273217,143.97730225597925,0.79523234469962,0.9097902966372935,1.127838610064995,2.310923354715585,0.6333333333333333,0
c143c81da0ec65ab1c5afb4e093a85f0,Ensemble,1,23.540055100374357,180.30827489072166,0.747697133618433,0.8739447087339393,1.211671330980942,1.7932693519437035,0.7499999999999999,0
