,point,lower_95,upper_95,enso_component,ets_component
1991-06-11,300.4382357532736,298.3212373962752,302.555234110272,0.0897118227589988,300.3485239305146
1991-06-12,300.4382357532736,298.31662630505156,302.55984520149565,0.0897118227589988,300.3485239305146
1991-06-13,300.4382357532736,298.31202521383113,302.56444629271607,0.0897118227589988,300.3485239305146
1991-06-14,300.4382357532736,298.3074340578342,302.569037448713,0.0897118227589988,300.3485239305146
1991-06-15,300.4382357532736,298.3028527729775,302.57361873356973,0.0897118227589988,300.3485239305146
1991-06-16,300.4382357532736,298.2982812958635,302.5781902106837,0.0897118227589988,300.3485239305146
1991-06-17,300.4382357532736,298.29371956377054,302.58275194277667,0.0897118227589988,300.3485239305146
1991-06-18,300.4382357532736,298.28916751464277,302.58730399190443,0.0897118227589988,300.3485239305146
1991-06-19,300.4382357532736,298.28462508708003,302.5918464194672,0.0897118227589988,300.3485239305146
1991-06-20,300.4382357532736,298.28009222032824,302.59637928621896,0.0897118227589988,300.3485239305146
1991-06-21,300.4382357532736,298.2755688542702,302.600902652277,0.0897118227589988,300.3485239305146
1991-06-22,300.4382357532736,298.271054929416,302.6054165771312,0.0897118227589988,300.3485239305146
1991-06-23,300.4382357532736,298.26655038689404,302.60992111965317,0.0897118227589988,300.3485239305146
1991-06-24,300.4382357532736,298.2620551684419,302.6144163381053,0.0897118227589988,300.3485239305146
1991-06-25,300.4382357532736,298.25756921639794,302.61890229014926,0.0897118227589988,300.3485239305146
1991-06-26,300.4382357532736,298.25309247369205,302.62337903285515,0.0897118227589988,300.3485239305146
1991-06-27,300.4382357532736,298.24862488383775,302.62784662270946,0.0897118227589988,300.3485239305146
1991-06-28,300.4382357532736,298.2441663909237,302.6323051156235,0.0897118227589988,300.3485239305146
1991-06-29,300.4382357532736,298.2397169396052,302.636754566942,0.0897118227589988,300.3485239305146
